108,19,construction,Xay dung,47,Coteccons,Coteccons,"Nha thau lon nhat VN. Ky su XD, giam sat, du toan cong trinh.",General Contractor,enterprise,Nationwide,https://coteccons.vn/tuyen-dung,https://www.linkedin.com/jobs/search/?keywords=Coteccons&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=Coteccons,https://www.topcv.vn/viec-lam?keyword=Coteccons,https://itviec.com/it-jobs?query=Coteccons,,https://vn.indeed.com/jobs?q=Coteccons,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
116,21,production,San xuat,51,Hoa Phat Group,Hòa Phát,"Thep lon nhat VN. Cong nhan ky thuat, ky su san xuat thep.",Steel Manufacturing,enterprise,Nationwide,https://hoaphat.com.vn/tuyen-dung,https://www.linkedin.com/jobs/search/?keywords=Hoa+Phat+Group&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=Hoa+Phat+Group,https://www.topcv.vn/viec-lam?keyword=Hoa+Phat+Group,https://itviec.com/it-jobs?query=Hoa+Phat+Group,,https://vn.indeed.com/jobs?q=Hoa+Phat+Group,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
117,21,production,San xuat,51,Vinfast,VinFast,"Hang xe o to dien Viet Nam. Ky su che tao, chuyen vien chat luong.",Automotive Manufacturing,enterprise,Hai Phong / HCM,https://vinfastcareers.com,https://www.linkedin.com/jobs/search/?keywords=Vinfast&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=Vinfast,https://www.topcv.vn/viec-lam?keyword=Vinfast,https://itviec.com/it-jobs?query=Vinfast,,https://vn.indeed.com/jobs?q=Vinfast,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
118,21,production,San xuat,51,Intel Products Vietnam,Intel Việt Nam,"Nha may Intel lon nhat chau A. Ky su QA, ky thuat vien san xuat chip.",Semiconductor,enterprise,HCM,,https://www.linkedin.com/jobs/search/?keywords=Intel+Products+Vietnam&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=Intel+Products+Vietnam,https://www.topcv.vn/viec-lam?keyword=Intel+Products+Vietnam,https://itviec.com/it-jobs?query=Intel+Products+Vietnam,,https://vn.indeed.com/jobs?q=Intel+Products+Vietnam,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
119,21,production,San xuat,51,Nestle Vietnam,Nestlé Việt Nam,"Tap doan thuc pham Thuy Si. Ky su thuc pham, chat luong san xuat.",Food Manufacturing,enterprise,Dong Nai / HCM,https://www.nestle.com.vn/tuyen-dung,https://www.linkedin.com/jobs/search/?keywords=Nestle+Vietnam&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=Nestle+Vietnam,https://www.topcv.vn/viec-lam?keyword=Nestle+Vietnam,https://itviec.com/it-jobs?query=Nestle+Vietnam,,https://vn.indeed.com/jobs?q=Nestle+Vietnam,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
120,22,transportation,Van tai,53,Vietnam Airlines,Vietnam Airlines,"Hang hang khong quoc gia. Phi cong, tiet vien, ky thuat may bay.",Aviation,enterprise,Nationwide,https://www.vietnamairlines.com/vn/vi/tuyen-dung,https://www.linkedin.com/jobs/search/?keywords=Vietnam+Airlines&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=Vietnam+Airlines,https://www.topcv.vn/viec-lam?keyword=Vietnam+Airlines,https://itviec.com/it-jobs?query=Vietnam+Airlines,,https://vn.indeed.com/jobs?q=Vietnam+Airlines,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
121,22,transportation,Van tai,53,DHL Vietnam,DHL Việt Nam,"Cong ty van chuyen quoc te. Tai xe, quan ly kho, logistics.",Logistics,enterprise,Nationwide,https://careers.dhl.com/global/en,https://www.linkedin.com/jobs/search/?keywords=DHL+Vietnam&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=DHL+Vietnam,https://www.topcv.vn/viec-lam?keyword=DHL+Vietnam,https://itviec.com/it-jobs?query=DHL+Vietnam,,https://vn.indeed.com/jobs?q=DHL+Vietnam,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
122,22,transportation,Van tai,53,Grab Vietnam,Grab Việt Nam,"Ung dung goi xe, GrabFood. Van hanh, logistics, cong nghe.",Ride-hailing & Delivery,enterprise,Nationwide,https://careers.grab.com,https://www.linkedin.com/jobs/search/?keywords=Grab+Vietnam&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=Grab+Vietnam,https://www.topcv.vn/viec-lam?keyword=Grab+Vietnam,https://itviec.com/it-jobs?query=Grab+Vietnam,,https://vn.indeed.com/jobs?q=Grab+Vietnam,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
123,22,transportation,Van tai,53,Viettel Post,Viettel Post,"Buu chinh Viettel. Nhan vien phat hang, giam sat van hanh.",Postal & Logistics,enterprise,Nationwide,https://viettelpost.vn/tuyen-dung,https://www.linkedin.com/jobs/search/?keywords=Viettel+Post&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=Viettel+Post,https://www.topcv.vn/viec-lam?keyword=Viettel+Post,https://itviec.com/it-jobs?query=Viettel+Post,,https://vn.indeed.com/jobs?q=Viettel+Post,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
124,22,transportation,Van tai,53,Giao Hang Nhanh (GHN),Giao Hàng Nhanh,"Cong ty giao van toc do cao. Ky thuat van hanh, quan ly kho.",Last-mile Delivery,large,Nationwide,https://ghn.vn/tuyen-dung,https://www.linkedin.com/jobs/search/?keywords=Giao+Hang+Nhanh+%28GHN%29&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=Giao+Hang+Nhanh+%28GHN%29,https://www.topcv.vn/viec-lam?keyword=Giao+Hang+Nhanh+%28GHN%29,https://itviec.com/it-jobs?query=Giao+Hang+Nhanh+%28GHN%29,,https://vn.indeed.com/jobs?q=Giao+Hang+Nhanh+%28GHN%29,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
125,22,transportation,Van tai,53,Vietjet Air,Vietjet Air,"Hang hang khong gia re. Phi cong, tiet vien, ky thuat.",Aviation,enterprise,HCM / Hanoi,https://www.vietjetair.com/Sites/Web/vi-VN/pages/tuyen-dung,https://www.linkedin.com/jobs/search/?keywords=Vietjet+Air&location=Vietnam,https://www.vietnamworks.com/viec-lam?keyword=Vietjet+Air,https://www.topcv.vn/viec-lam?keyword=Vietjet+Air,https://itviec.com/it-jobs?query=Vietjet+Air,,https://vn.indeed.com/jobs?q=Vietjet+Air,t,t,2026-04-28 09:43:56.175192+00,2026-04-28 14:37:30.358374+00
